ItemID,year,WeekIdentifier,SalesChannel,Territory,NewBasePrice,SellingStoresRatio,SalesQuantity,revenues,Category,SubCategory,Cat,SubCat,Item
5bEtm6430,2019,4,Stores,AXX,20.94,0.2754,27.0,565.38,xF4EZaTy,AunzRwr2,xF4E,Aunz,5bEtm
5bEtm6430,2019,4,Stores,YXX,20.94,0.0465,5.0,104.7,xF4EZaTy,AunzRwr2,xF4E,Aunz,5bEtm
7n5yN_M74,2019,4,Stores,AXX,13.58,0.1742,50.0,679.0,bwPDJC3m,xdDed-iG,bwPD,xdDe,7n5yN
7n5yN_M74,2019,4,Stores,YXX,20.48,0.0278,8.0,163.84,bwPDJC3m,xdDed-iG,bwPD,xdDe,7n5yN
Zlx7aUg89,2019,4,Stores,AXX,22.35,0.165,19.0,424.65,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,Zlx7a
Zlx7aUg89,2019,4,Stores,YXX,22.35,0.0269,6.0,134.1,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,Zlx7a
oZicaYA20,2019,4,Stores,AXX,15.44,0.3701,69.0,1065.36,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,oZica
oZicaYA20,2019,4,Stores,YXX,15.44,0.0772,9.0,138.96,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,oZica
ASB7BNc89,2019,4,Stores,AXX,19.23,0.7893,155.0,2980.65,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ASB7B
Jz_BJVc94,2019,4,Stores,AXX,25.52,0.1416,13.0,331.76,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,Jz_BJ
4qXcqDw28,2019,4,Stores,AXX,18.43,0.2503,42.0,774.06,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,4qXcq
4qXcqDw28,2019,4,Stores,YXX,18.43,0.0433,11.0,202.73,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,4qXcq
fKngcYU31,2019,4,Stores,AXX,19.73,0.2668,44.0,868.12,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,fKngc
fKngcYU31,2019,4,Stores,YXX,19.73,0.0267999999999999,4.0,78.92,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,fKngc
9C_KRCs69,2019,4,Stores,AXX,18.48,0.4428999999999999,15.0,277.2,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9C_KR
9C_KRCs69,2019,4,Stores,YXX,21.83,0.1079,7.0,152.81,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9C_KR
OldxBNE85,2019,4,Stores,AXX,20.72,0.2255,18.0,372.96,xF4EZaTy,AunzRwr2,xF4E,Aunz,OldxB
OldxBNE85,2019,4,Stores,YXX,20.72,0.0744,7.0,145.04,xF4EZaTy,AunzRwr2,xF4E,Aunz,OldxB
wB6uRQI44,2019,4,Stores,AXX,18.84,0.1023999999999999,19.0,357.96,HZlnatsW,yo2ZtUyf,HZln,yo2Z,wB6uR
wB6uRQI44,2019,4,Stores,YXX,18.84,0.05,2.0,37.68,HZlnatsW,yo2ZtUyf,HZln,yo2Z,wB6uR
DeCJQi453,2019,4,Stores,AXX,38.0,0.227,25.0,950.0,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,DeCJQ
DeCJQi453,2019,4,Stores,YXX,38.0,0.0908,5.0,190.0,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,DeCJQ
41cRdKw26,2019,4,Stores,AXX,13.11,0.6067,24.0,314.64,xF4EZaTy,AunzRwr2,xF4E,Aunz,41cRd
41cRdKw26,2019,4,Stores,YXX,16.44,0.0503,5.0,82.2,xF4EZaTy,AunzRwr2,xF4E,Aunz,41cRd
QDTwTYo13,2019,4,Stores,YXX,19.28,0.044,5.0,96.4,xF4EZaTy,sldfL1J4,xF4E,sldf,QDTwT
QDTwTYo13,2019,4,Stores,AXX,17.93,0.0805,22.0,394.46,xF4EZaTy,sldfL1J4,xF4E,sldf,QDTwT
a9hB0UQ19,2019,4,Stores,YXX,19.96,0.0208,7.0,139.72,bwPDJC3m,xdDed-iG,bwPD,xdDe,a9hB0
1bj9yUc59,2019,4,Stores,AXX,17.68,0.4191,58.0,1025.44,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,1bj9y
1bj9yUc59,2019,4,Stores,YXX,15.36,0.0951,9.0,138.24,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,1bj9y
oxmWwoY62,2019,4,Stores,AXX,19.13,0.2410999999999999,24.0,459.12,HZlnatsW,yo2ZtUyf,HZln,yo2Z,oxmWw
oxmWwoY62,2019,4,Stores,YXX,16.03,0.024,5.0,80.15,HZlnatsW,yo2ZtUyf,HZln,yo2Z,oxmWw
bYzjfgE53,2019,4,Stores,AXX,16.48,0.4273,96.0,1582.08,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,bYzjf
bYzjfgE53,2019,4,Stores,YXX,19.83,0.0594,6.0,118.98,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,bYzjf
a9hB0UQ19,2019,4,Stores,AXX,19.96,0.1334,19.0,379.24,bwPDJC3m,xdDed-iG,bwPD,xdDe,a9hB0
tfmHJH868,2019,4,Stores,YXX,23.77,0.0327,3.0,71.31,H80alU8y,qE16z6jO,H80a,qE16,tfmHJ
S0XbYsU43,2019,4,Stores,AXX,22.68,0.1404999999999999,30.0,680.4,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,S0XbY
S0XbYsU43,2019,4,Stores,YXX,22.68,0.0869,6.0,136.08,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,S0XbY
Gc32oYA87,2019,4,Stores,AXX,19.58,0.1902,41.0,802.78,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Gc32o
Gc32oYA87,2019,4,Stores,YXX,15.48,0.1311,14.0,216.72,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Gc32o
qkyuBKM89,2019,4,Stores,YXX,19.83,0.0814,3.0,59.49,HZlnatsW,yo2ZtUyf,HZln,yo2Z,qkyuB
qkyuBKM89,2019,4,Stores,AXX,19.48,0.4957,19.0,370.12,HZlnatsW,yo2ZtUyf,HZln,yo2Z,qkyuB
2L2l5KY52,2019,4,Stores,AXX,15.48,0.2018,42.0,650.16,HZlnatsW,14iCK1vp,HZln,14iC,2L2l5
52EVihM31,2019,4,Stores,AXX,22.86,0.265,76.0,1737.36,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,52EVi
52EVihM31,2019,4,Stores,YXX,22.86,0.0874,15.0,342.9,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,52EVi
8vk1FOg25,2019,4,Stores,AXX,22.08,0.4054,27.0,596.16,HZlnatsW,yo2ZtUyf,HZln,yo2Z,8vk1F
P4cCzc039,2019,4,Stores,AXX,24.82,0.0331,9.0,223.38,HZlnatsW,yo2ZtUyf,HZln,yo2Z,P4cCz
P4cCzc039,2019,4,Stores,YXX,24.82,0.0699,2.0,49.64,HZlnatsW,yo2ZtUyf,HZln,yo2Z,P4cCz
8vk1FOg25,2019,4,Stores,YXX,27.33,0.1845,9.0,245.97,HZlnatsW,yo2ZtUyf,HZln,yo2Z,8vk1F
2L2l5KY52,2019,4,Stores,YXX,17.83,0.0427,8.0,142.64,HZlnatsW,14iCK1vp,HZln,14iC,2L2l5
hQjJxUI52,2019,4,Stores,AXX,12.8,0.4684,64.0,819.2,xF4EZaTy,sldfL1J4,xF4E,sldf,hQjJx
hQjJxUI52,2019,4,Stores,YXX,12.8,0.1654,19.0,243.2,xF4EZaTy,sldfL1J4,xF4E,sldf,hQjJx
URyV-_k17,2019,4,Stores,YXX,19.83,0.0468,5.0,99.15,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,URyV-
WEyHpmw12,2019,4,Stores,AXX,13.58,0.2052999999999999,19.0,258.02,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,WEyHp
WEyHpmw12,2019,4,Stores,YXX,15.48,0.0109,3.0,46.44,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,WEyHp
URyV-_k17,2019,4,Stores,AXX,15.48,0.2249,54.0,835.92,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,URyV-
tfmHJH868,2019,4,Stores,AXX,23.77,0.1291999999999999,19.0,451.63,H80alU8y,qE16z6jO,H80a,qE16,tfmHJ
YhDFyMk67,2019,4,Stores,AXX,24.23,0.3927,75.0,1817.25,bwPDJC3m,xdDed-iG,bwPD,xdDe,YhDFy
YhDFyMk67,2019,4,Stores,YXX,24.23,0.0639,9.0,218.07,bwPDJC3m,xdDed-iG,bwPD,xdDe,YhDFy
BtTWel079,2019,5,Stores,AXX,14.88,0.7003999999999999,37.0,550.56,xF4EZaTy,AunzRwr2,xF4E,Aunz,BtTWe
BtTWel079,2019,5,Stores,YXX,11.11,0.124,7.0,77.77,xF4EZaTy,AunzRwr2,xF4E,Aunz,BtTWe
BD-UquM27,2019,5,Stores,AXX,23.28,0.1543,34.0,791.52,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,BD-Uq
BD-UquM27,2019,5,Stores,YXX,22.08,0.0679,5.0,110.4,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,BD-Uq
3fb0rJg41,2019,5,Stores,YXX,25.5,0.0477,2.0,51.0,HZlnatsW,14iCK1vp,HZln,14iC,3fb0r
Trk00TI57,2019,5,Stores,AXX,23.44,0.1825,41.0,961.04,bwPDJC3m,xdDed-iG,bwPD,xdDe,Trk00
PlZ1-PY70,2019,5,Stores,AXX,20.18,0.1823,27.0,544.86,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,PlZ1-
PlZ1-PY70,2019,5,Stores,YXX,21.21,0.0358,2.0,42.42,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,PlZ1-
Trk00TI57,2019,5,Stores,YXX,23.44,0.0098,3.0,70.32,bwPDJC3m,xdDed-iG,bwPD,xdDe,Trk00
TmUm9iQ20,2019,5,Stores,AXX,14.23,0.9489,42.0,597.66,HZlnatsW,yo2ZtUyf,HZln,yo2Z,TmUm9
TmUm9iQ20,2019,5,Stores,YXX,17.91,0.1901999999999999,10.0,179.1,HZlnatsW,yo2ZtUyf,HZln,yo2Z,TmUm9
4sLyR7o80,2019,5,Stores,AXX,13.68,0.942,50.0,684.0,HZlnatsW,14iCK1vp,HZln,14iC,4sLyR
4sLyR7o80,2019,5,Stores,YXX,18.36,0.1372,7.0,128.52,HZlnatsW,14iCK1vp,HZln,14iC,4sLyR
C1bjv-g73,2019,5,Stores,AXX,23.28,0.0973,29.0,675.12,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,C1bjv
3fb0rJg41,2019,5,Stores,AXX,25.5,0.1543999999999999,10.0,255.0,HZlnatsW,14iCK1vp,HZln,14iC,3fb0r
ZBeEZhA30,2019,5,Stores,AXX,30.51,0.1291,16.0,488.16,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ZBeEZ
ZBeEZhA30,2019,5,Stores,YXX,30.51,0.0419,3.0,91.53,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ZBeEZ
8brOx9Q68,2019,5,Stores,YXX,18.96,0.1568,6.0,113.76,HZlnatsW,yo2ZtUyf,HZln,yo2Z,8brOx
zRHlAfA74,2019,5,Stores,AXX,20.18,0.6142000000000001,131.0,2643.58,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,zRHlA
j7pEj5Q10,2019,5,Stores,AXX,25.23,0.1657,20.0,504.6,bwPDJC3m,xdDed-iG,bwPD,xdDe,j7pEj
j7pEj5Q10,2019,5,Stores,YXX,25.23,0.0649,2.0,50.46,bwPDJC3m,xdDed-iG,bwPD,xdDe,j7pEj
yYAY5pI85,2019,5,Stores,AXX,20.08,0.7247,26.0,522.08,HZlnatsW,yo2ZtUyf,HZln,yo2Z,yYAY5
yYAY5pI85,2019,5,Stores,YXX,20.33,0.0902999999999999,8.0,162.64,HZlnatsW,yo2ZtUyf,HZln,yo2Z,yYAY5
KmDY-V888,2019,5,Stores,YXX,20.48,0.0917,8.0,163.84,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,KmDY-
KmDY-V888,2019,5,Stores,AXX,19.58,0.1494,27.0,528.66,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,KmDY-
HQj3Vyg67,2019,5,Stores,YXX,22.16,0.0818,4.0,88.64,xF4EZaTy,AunzRwr2,xF4E,Aunz,HQj3V
4pI2GV416,2019,5,Stores,YXX,16.26,0.0479,5.0,81.3,xF4EZaTy,AunzRwr2,xF4E,Aunz,4pI2G
C1bjv-g73,2019,5,Stores,YXX,19.08,0.0389,6.0,114.48,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,C1bjv
8brOx9Q68,2019,5,Stores,AXX,16.38,0.9697,41.0,671.58,HZlnatsW,yo2ZtUyf,HZln,yo2Z,8brOx
XH8zvtQ30,2019,5,Stores,AXX,20.38,0.1497,38.0,774.44,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,XH8zv
XH8zvtQ30,2019,5,Stores,YXX,23.96,0.0748,8.0,191.68,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,XH8zv
HQj3Vyg67,2019,5,Stores,AXX,18.03,0.1556,18.0,324.54,xF4EZaTy,AunzRwr2,xF4E,Aunz,HQj3V
zRHlAfA74,2019,5,Stores,YXX,20.21,0.0906,11.0,222.31,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,zRHlA
kNkxatw37,2019,5,Stores,AXX,16.48,0.2676,62.0,1021.76,HZlnatsW,14iCK1vp,HZln,14iC,kNkxa
kNkxatw37,2019,5,Stores,YXX,16.83,0.0775,10.0,168.3,HZlnatsW,14iCK1vp,HZln,14iC,kNkxa
eKO4W0Q68,2019,5,Stores,YXX,21.33,0.0379,7.0,149.31,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,eKO4W
DSE6L6Y94,2019,5,Stores,AXX,16.68,0.4387,50.0,834.0,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,DSE6L
DSE6L6Y94,2019,5,Stores,YXX,19.36,0.0214,9.0,174.24,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,DSE6L
eKO4W0Q68,2019,5,Stores,AXX,19.08,0.1042,20.0,381.6,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,eKO4W
qq1eGVI12,2019,5,Stores,YXX,21.48,0.0898,5.0,107.4,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,qq1eG
qq1eGVI12,2019,5,Stores,AXX,16.58,0.2895999999999999,74.0,1226.92,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,qq1eG
4uO4Noo46,2019,5,Stores,AXX,16.03,0.2259,83.0,1330.49,xF4EZaTy,AunzRwr2,xF4E,Aunz,4uO4N
pKAOJM066,2019,5,Stores,AXX,20.48,0.4411,64.0,1310.72,xF4EZaTy,AunzRwr2,xF4E,Aunz,pKAOJ
8m0kWFU52,2019,5,Stores,AXX,22.38,0.1759,29.0,649.02,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,8m0kW
8m0kWFU52,2019,5,Stores,YXX,23.96,0.0359,2.0,47.92,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,8m0kW
cWaS69427,2019,5,Stores,YXX,18.96,0.0438,8.0,151.68,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,cWaS6
2Wza-PU13,2019,5,Stores,AXX,15.58,0.1417999999999999,42.0,654.36,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,2Wza-
2Wza-PU13,2019,5,Stores,YXX,16.48,0.0949,6.0,98.88,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,2Wza-
cWaS69427,2019,5,Stores,AXX,18.38,0.3079,54.0,992.52,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,cWaS6
9n_f9g417,2019,5,Stores,YXX,24.56,0.092,2.0,49.12,bwPDJC3m,xdDed-iG,bwPD,xdDe,9n_f9
9n_f9g417,2019,5,Stores,AXX,24.56,0.036,9.0,221.04,bwPDJC3m,xdDed-iG,bwPD,xdDe,9n_f9
E-x_2EA52,2019,5,Stores,AXX,16.23,0.7746000000000001,134.0,2174.82,xF4EZaTy,sldfL1J4,xF4E,sldf,E-x_2
E-x_2EA52,2019,5,Stores,YXX,15.91,0.1112,22.0,350.02,xF4EZaTy,sldfL1J4,xF4E,sldf,E-x_2
MDdw28I62,2019,5,Stores,AXX,22.13,0.1289,13.0,287.69,bwPDJC3m,xdDed-iG,bwPD,xdDe,MDdw2
MDdw28I62,2019,5,Stores,YXX,22.13,0.0149,4.0,88.52,bwPDJC3m,xdDed-iG,bwPD,xdDe,MDdw2
0buNITk59,2019,5,Stores,AXX,25.16,0.1377,12.0,301.92,xF4EZaTy,UIpuKoxR,xF4E,UIpu,0buNI
0buNITk59,2019,5,Stores,YXX,25.16,0.0787,6.0,150.96,xF4EZaTy,UIpuKoxR,xF4E,UIpu,0buNI
hBQJB-056,2019,5,Stores,AXX,21.28,0.082,5.0,106.4,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,hBQJB
0xsTgc810,2019,5,Stores,AXX,22.69,0.0513,17.0,385.73,bwPDJC3m,xdDed-iG,bwPD,xdDe,0xsTg
aDUQ3Mw67,2019,5,Stores,AXX,10.88,0.6547000000000001,37.0,402.56,xF4EZaTy,AunzRwr2,xF4E,Aunz,aDUQ3
aDUQ3Mw67,2019,5,Stores,YXX,18.11,0.0390999999999999,6.0,108.66,xF4EZaTy,AunzRwr2,xF4E,Aunz,aDUQ3
3oF50J042,2019,5,Stores,AXX,24.23,0.0639,5.0,121.15,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,3oF50
3oF50J042,2019,5,Stores,YXX,26.61,0.015,5.0,133.05,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,3oF50
KgZOD-E16,2019,5,Stores,AXX,25.98,0.1986,28.0,727.44,HZlnatsW,OzTP0IWS,HZln,OzTP,KgZOD
4pI2GV416,2019,5,Stores,AXX,16.26,0.2047,27.0,439.02,xF4EZaTy,AunzRwr2,xF4E,Aunz,4pI2G
KgZOD-E16,2019,5,Stores,YXX,28.68,0.0739,4.0,114.72,HZlnatsW,OzTP0IWS,HZln,OzTP,KgZOD
emGnUXc99,2019,5,Stores,AXX,13.78,0.6063000000000001,205.0,2824.9,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,emGnU
R1lZ3Mw17,2019,5,Stores,AXX,16.96,0.5236,127.0,2153.92,bwPDJC3m,xdDed-iG,bwPD,xdDe,R1lZ3
R1lZ3Mw17,2019,5,Stores,YXX,16.96,0.0867999999999999,13.0,220.48,bwPDJC3m,xdDed-iG,bwPD,xdDe,R1lZ3
4uO4Noo46,2019,5,Stores,YXX,17.16,0.0803,13.0,223.08,xF4EZaTy,AunzRwr2,xF4E,Aunz,4uO4N
AW5BWIw83,2019,5,Stores,YXX,14.91,0.1014999999999999,7.0,104.37,xF4EZaTy,AunzRwr2,xF4E,Aunz,AW5BW
b1gjvDw99,2019,5,Stores,YXX,15.37,0.0239,6.0,92.22,HZlnatsW,14iCK1vp,HZln,14iC,b1gjv
DLq38H829,2019,5,Stores,AXX,18.98,0.2255,78.0,1480.44,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,DLq38
b1gjvDw99,2019,5,Stores,AXX,15.37,0.1336,23.0,353.51,HZlnatsW,14iCK1vp,HZln,14iC,b1gjv
DLq38H829,2019,5,Stores,YXX,27.68,0.0527,9.0,249.12,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,DLq38
GPtl_ho70,2019,5,Stores,AXX,13.68,0.2291,42.0,574.56,HZlnatsW,14iCK1vp,HZln,14iC,GPtl_
GPtl_ho70,2019,5,Stores,YXX,17.36,0.0739,5.0,86.8,HZlnatsW,14iCK1vp,HZln,14iC,GPtl_
QQ8knME98,2019,5,Stores,AXX,13.11,0.4257,139.0,1822.29,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,QQ8kn
pKAOJM066,2019,5,Stores,YXX,20.48,0.0978,6.0,122.88,xF4EZaTy,AunzRwr2,xF4E,Aunz,pKAOJ
f62tSWA47,2019,5,Stores,AXX,15.78,0.6793,216.0,3408.48,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,f62tS
f62tSWA47,2019,5,Stores,YXX,17.23,0.1386,19.0,327.37,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,f62tS
Y__4RRM95,2019,5,Stores,AXX,20.78,0.039,12.0,249.36,bwPDJC3m,xdDed-iG,bwPD,xdDe,Y__4R
Y__4RRM95,2019,5,Stores,YXX,20.78,0.077,2.0,41.56,bwPDJC3m,xdDed-iG,bwPD,xdDe,Y__4R
ZYjRHes44,2019,5,Stores,AXX,12.23,0.4181,49.0,599.27,xF4EZaTy,AunzRwr2,xF4E,Aunz,ZYjRH
ZYjRHes44,2019,5,Stores,YXX,17.91,0.0429,3.0,53.73,xF4EZaTy,AunzRwr2,xF4E,Aunz,ZYjRH
QQ8knME98,2019,5,Stores,YXX,13.44,0.0602,14.0,188.16,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,QQ8kn
AW5BWIw83,2019,5,Stores,AXX,15.23,0.5487000000000001,86.0,1309.78,xF4EZaTy,AunzRwr2,xF4E,Aunz,AW5BW
HyQd3MA16,2019,5,Stores,AXX,19.84,0.1794,30.0,595.2,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,HyQd3
He0fYYc63,2019,5,Stores,AXX,23.28,0.3646,14.0,325.92,HZlnatsW,yo2ZtUyf,HZln,yo2Z,He0fY
He0fYYc63,2019,5,Stores,YXX,22.08,0.0279,5.0,110.4,HZlnatsW,yo2ZtUyf,HZln,yo2Z,He0fY
kNpVu2o59,2019,5,Stores,AXX,22.75,0.0598,14.0,318.5,bwPDJC3m,xdDed-iG,bwPD,xdDe,kNpVu
kNpVu2o59,2019,5,Stores,YXX,22.75,0.0659,6.0,136.5,bwPDJC3m,xdDed-iG,bwPD,xdDe,kNpVu
b67FgJw34,2019,5,Stores,AXX,12.78,0.3043,76.0,971.28,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,b67Fg
b67FgJw34,2019,5,Stores,YXX,16.23,0.0468,9.0,146.07,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,b67Fg
h4NaW1c90,2019,5,Stores,AXX,20.21,0.1817,27.0,545.67,xF4EZaTy,AunzRwr2,xF4E,Aunz,h4NaW
h4NaW1c90,2019,5,Stores,YXX,20.21,0.0849,2.0,40.42,xF4EZaTy,AunzRwr2,xF4E,Aunz,h4NaW
HyQd3MA16,2019,5,Stores,YXX,19.84,0.0318,4.0,79.36,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,HyQd3
Nu2F6bg89,2019,5,Stores,AXX,22.72,0.3238,62.0,1408.64,bwPDJC3m,xdDed-iG,bwPD,xdDe,Nu2F6
Nu2F6bg89,2019,5,Stores,YXX,22.72,0.0394,5.0,113.6,bwPDJC3m,xdDed-iG,bwPD,xdDe,Nu2F6
vj4sDn469,2019,5,Stores,AXX,20.48,0.4329,117.0,2396.16,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,vj4sD
vj4sDn469,2019,5,Stores,YXX,15.83,0.0738,15.0,237.45,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,vj4sD
UQIZIRc35,2019,5,Stores,AXX,18.78,0.4259,50.0,939.0,HZlnatsW,OzTP0IWS,HZln,OzTP,UQIZI
UQIZIRc35,2019,5,Stores,YXX,12.23,0.1194,6.0,73.38,HZlnatsW,OzTP0IWS,HZln,OzTP,UQIZI
9o87bMc84,2019,5,Stores,AXX,19.23,0.2694,25.0,480.75,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9o87b
9o87bMc84,2019,5,Stores,YXX,12.91,0.1005,4.0,51.64,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9o87b
1kx06yE77,2019,5,Stores,AXX,18.18,0.4206,102.0,1854.36,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,1kx06
mD27R8433,2019,5,Stores,YXX,19.36,0.0117,7.0,135.52,HZlnatsW,14iCK1vp,HZln,14iC,mD27R
1kx06yE77,2019,5,Stores,YXX,19.21,0.0165,9.0,172.89,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,1kx06
PoA4x-085,2019,5,Stores,AXX,21.38,0.6164000000000001,145.0,3100.1,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,PoA4x
PoA4x-085,2019,5,Stores,YXX,17.96,0.096,23.0,413.08,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,PoA4x
mD27R8433,2019,5,Stores,AXX,17.68,0.357,44.0,777.92,HZlnatsW,14iCK1vp,HZln,14iC,mD27R
oZKoYOU30,2019,5,Stores,AXX,17.73,0.968,39.0,691.47,HZlnatsW,yo2ZtUyf,HZln,yo2Z,oZKoY
oZKoYOU30,2019,5,Stores,YXX,23.76,0.1249,8.0,190.08,HZlnatsW,yo2ZtUyf,HZln,yo2Z,oZKoY
vCsdCoA64,2019,5,Stores,AXX,17.18,0.179,25.0,429.5,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,vCsdC
mrAnhFI85,2019,5,Stores,YXX,17.46,0.158,21.0,366.66,xF4EZaTy,AunzRwr2,xF4E,Aunz,mrAnh
OxawqVs63,2019,5,Stores,AXX,18.28,0.2491999999999999,59.0,1078.52,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Oxawq
OxawqVs63,2019,5,Stores,YXX,24.08,0.0839,2.0,48.16,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Oxawq
_A664_412,2019,5,Stores,AXX,24.19,0.3208,57.0,1378.83,H80alU8y,qE16z6jO,H80a,qE16,_A664
_A664_412,2019,5,Stores,YXX,24.19,0.1125,7.0,169.33,H80alU8y,qE16z6jO,H80a,qE16,_A664
Omiysc072,2019,5,Stores,AXX,15.38,0.125,29.0,446.02,HZlnatsW,14iCK1vp,HZln,14iC,Omiys
61LMLrI99,2019,5,Stores,AXX,19.11,0.2095,28.0,535.08,bwPDJC3m,xdDed-iG,bwPD,xdDe,61LML
61LMLrI99,2019,5,Stores,YXX,19.11,0.0108,7.0,133.77,bwPDJC3m,xdDed-iG,bwPD,xdDe,61LML
4It1-fI21,2019,5,Stores,AXX,22.18,0.2711,44.0,975.92,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,4It1-
4It1-fI21,2019,5,Stores,YXX,25.21,0.0907,7.0,176.47,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,4It1-
NWpKkFc27,2019,5,Stores,AXX,20.38,0.3554,80.0,1630.4,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,NWpKk
NWpKkFc27,2019,5,Stores,YXX,16.96,0.0684,6.0,101.76,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,NWpKk
oDsHk_U10,2019,5,Stores,AXX,17.58,0.4826,148.0,2601.84,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,oDsHk
oDsHk_U10,2019,5,Stores,YXX,14.48,0.0393,8.0,115.84,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,oDsHk
CzbHWb461,2019,5,Stores,AXX,20.28,0.4044,54.0,1095.12,xF4EZaTy,UIpuKoxR,xF4E,UIpu,CzbHW
CzbHWb461,2019,5,Stores,YXX,23.08,0.0799,8.0,184.64,xF4EZaTy,UIpuKoxR,xF4E,UIpu,CzbHW
mrAnhFI85,2019,5,Stores,AXX,12.01,0.8466,226.0,2714.26,xF4EZaTy,AunzRwr2,xF4E,Aunz,mrAnh
VDFm0X892,2019,5,Stores,YXX,15.46,0.12,12.0,185.52,xF4EZaTy,AunzRwr2,xF4E,Aunz,VDFm0
